permno,cik,td,treated_permno,treated_accession,match_group,extraction_status,window_coverage,bid12,first_bid_date,first_bid_form,first_bid_route,first_bid_accession,n_bid_events,filer_own_bid,ambiguous,n_ambiguous_events,excluded_prior_bid,prior_bid_any,prior_bid_last_date
16691,0001631596,2023-05-10,13537,0001104659-23-058700,0001104659-23-058700,ok,full,0.0,,,,,0,0,0,0,0,0,
15395,0001632127,2023-05-26,21297,0001104659-23-065438,0001104659-23-065438,ok,full,0.0,,,,,0,0,0,0,0,0,
19837,0001634379,2022-05-19,18855,0001068238-22-000140,0001068238-22-000140,ok,full,1.0,2022-09-06,8-K,A,0001193125-22-238887,2,0,0,0,0,0,
16012,0001634447,2023-06-26,19352,0001140361-23-033518,0001140361-23-033518,ok,full,0.0,,,,,0,0,0,0,0,0,
15486,0001636050,2022-07-06,17105,0001072613-22-000489,0001072613-22-000489,ok,full,1.0,2023-02-09,PREM14A,A,0001140361-23-005279,2,0,0,0,0,0,
15486,0001636050,2023-02-13,13111,0001062993-23-003537,0001062993-23-003537,ok,full,1.0,2023-02-21,DEFM14A,A,0001140361-23-007830,1,0,0,0,1,1,2023-02-09
15407,0001637761,2022-08-09,22220,0001213900-22-049682,0001213900-22-049682,ok,full,1.0,2022-10-11,8-K,A,0001193125-22-260152,2,0,0,1,0,0,
18643,0001641631,2022-08-09,22220,0001213900-22-049682,0001213900-22-049682,ok,full,0.0,,,,,0,0,0,0,0,0,
15863,0001642380,2023-08-16,16681,0000921895-23-002063,0000921895-23-002063,ok,full,0.0,,,,,0,0,0,0,0,0,
15863,0001642380,2024-10-14,24814,0001520138-24-000357,0001520138-24-000357,ok,full,0.0,,,,,0,0,0,0,0,0,
19142,0001645469,2023-09-05,21065,0001140361-23-044177,0001140361-23-044177,ok,full,0.0,,,,,0,0,0,0,0,0,
19142,0001645469,2024-03-26,18217,0001493152-24-013076,0001493152-24-013076,ok,full,0.0,,,,,0,0,0,0,0,0,
19142,0001645469,2024-04-22,15631,0000899140-24-000506,0000899140-24-000506,ok,full,0.0,,,,,0,0,0,0,0,0,
21837,0001648960,2024-06-03,90640,0002025175-24-000001,0002025175-24-000001,ok,full,,,,,,0,0,1,1,0,0,
16577,0001649096,2022-02-04,19602,0000950142-22-000628,0000950142-22-000628,ok,full,0.0,,,,,0,0,0,0,0,0,
22280,0001649739,2024-10-29,24471,0000921895-24-002467,0000921895-24-002467,ok,full,0.0,,,,,0,0,0,0,0,0,
16781,0001651407,2023-03-14,16570,0001214659-23-003818,0001214659-23-003818,ok,full,0.0,,,,,0,0,0,0,0,0,
16781,0001651407,2024-02-12,14456,0001104659-24-024047,0001104659-24-024047,ok,full,0.0,,,,,0,0,0,0,0,0,
20681,0001651562,2022-10-11,20899,0001193125-22-262610,0001193125-22-262610,ok,full,0.0,,,,,0,0,0,0,0,0,
22207,0001651721,2024-12-13,18259,0001104659-25-001689,0001104659-25-001689,ok,full,0.0,,,,,0,0,0,0,0,1,2023-09-13
20610,0001652724,2022-09-28,19628,0000902664-22-004509,0000902664-22-004509,ok,full,0.0,,,,,0,0,0,0,0,0,
18376,0001653087,2024-02-15,23432,0001072613-24-000265,0001072613-24-000265,ok,full,0.0,,,,,0,0,0,0,0,0,
22084,0001653482,2023-05-25,14136,0001085146-23-002488,0001085146-23-002488,ok,full,0.0,,,,,0,0,0,0,0,0,
22260,0001653909,2022-03-02,21007,0001387131-22-003635,0001387131-22-003635,ok,full,0.0,,,,,0,0,0,0,0,0,
22260,0001653909,2022-05-23,13108,0000902664-22-003123,0000902664-22-003123,ok,full,0.0,,,,,0,0,0,0,0,0,
22260,0001653909,2023-06-16,21625,0000902664-23-003734,0000902664-23-003734,ok,full,0.0,,,,,0,0,0,0,0,0,
16099,0001659617,2022-07-14,20630,0001193805-22-001110,0001193805-22-001110,ok,full,0.0,,,,,0,0,0,0,0,0,
16099,0001659617,2023-08-14,15646,0001140361-23-041175,0001140361-23-041175,ok,full,0.0,,,,,0,0,0,0,0,0,
16099,0001659617,2024-02-27,15542,0001104659-24-031033,0001104659-24-031033,ok,full,0.0,,,,,0,0,0,0,0,0,
16649,0001660134,2022-09-29,18771,0000908834-22-000119,0000908834-22-000119,ok,full,0.0,,,,,0,0,0,0,0,0,
18664,0001661059,2022-07-07,19544,0000895345-22-000552,0000895345-22-000552,ok,full,0.0,,,,,0,0,0,0,0,0,
19953,0001662579,2023-07-19,18377,0001072613-23-000402,0001072613-23-000402,ok,full,0.0,,,,,0,0,0,0,0,0,
16400,0001665300,2022-03-02,21007,0001387131-22-003635,0001387131-22-003635,ok,full,0.0,,,,,0,0,0,0,0,0,
16381,0001666134,2022-03-07,18141,0000902664-22-002198,0000902664-22-002198,ok,full,0.0,,,,,0,0,0,0,0,0,
22362,0001666291,2022-11-02,92502,0001104659-22-115972,0001104659-22-115972,ok,full,0.0,,,,,0,0,0,0,0,0,
16183,0001667161,2022-03-22,18554,0001437749-22-007518,0001437749-22-007518,ok,full,1.0,2022-03-28,8-K,A,0001104659-22-038810,4,0,0,0,0,0,
16049,0001667313,2022-03-21,21829,0001213900-22-022355,0001213900-22-022355,ok,full,0.0,,,,,0,0,0,0,0,0,
16049,0001667313,2022-07-22,16173,0001013594-22-000547,0001013594-22-000547,ok,full,0.0,,,,,0,0,0,0,0,0,
16049,0001667313,2024-12-04,79903,0000921895-24-002895,0000921895-24-002895,ok,full,0.0,,,,,0,0,0,0,0,0,
16260,0001668397,2022-06-21,93369,0001193125-22-187216,0001193125-22-187216,ok,full,0.0,,,,,0,0,0,0,0,0,
16146,0001671584,2022-06-24,16681,0000921895-22-002146,0000921895-22-002146,ok,full,0.0,,,,,0,0,0,0,0,0,
19981,0001671818,2022-06-17,14550,0000921895-22-002105,0000921895-22-002105,ok,full,0.0,,,,,0,0,0,0,0,0,
17901,0001673481,2021-11-30,34673,0000921895-22-000398,0000921895-22-000398,ok,full,0.0,,,,,0,0,0,0,0,0,
16376,0001674227,2022-08-16,92091,0001437749-22-021511,0001437749-22-021511,ok,full,0.0,,,,,0,0,0,0,0,0,
17868,0001674365,2022-10-21,18427,0000921895-22-002849,0000921895-22-002849,ok,full,0.0,,,,,0,0,0,0,0,0,
16338,0001674910,2024-09-30,13730,0001140361-24-042733,0001140361-24-042733,ok,full,0.0,,,,,0,0,0,0,0,1,2023-05-10
22267,0001676238,2024-02-13,21617,0000921895-24-000526,0000921895-24-000526,ok,full,0.0,,,,,0,0,0,0,0,0,
16903,0001680048,2022-09-13,19954,0001072613-22-000568,0001072613-22-000568,ok,full,0.0,,,,,0,0,0,0,0,0,
16903,0001680048,2023-05-19,89935,0000921895-23-001387,0000921895-23-001387,ok,full,0.0,,,,,0,0,0,0,0,0,
16903,0001680048,2023-08-21,22562,0001068238-23-000182,0001068238-23-000182,ok,full,0.0,,,,,0,0,0,0,0,0,
16532,0001680378,2023-02-06,16393,0000897069-23-000114,0000897069-23-000114,ok,full,0.0,,,,,0,0,0,0,0,0,
16543,0001681622,2023-09-15,81621,0000921895-23-002203,0000921895-23-002203,ok,full,0.0,,,,,0,0,0,0,0,0,
16585,0001682220,2022-04-12,12828,0000899140-22-000462,0000899140-22-000462,ok,full,0.0,,,,,0,0,0,0,0,0,
16585,0001682220,2022-10-30,89611,0000921895-22-002925,0000921895-22-002925,ok,full,0.0,,,,,0,0,0,0,0,0,
16585,0001682220,2023-08-11,15072,0000921895-23-001902,0000921895-23-001902,ok,full,0.0,,,,,0,0,0,0,0,0,
19993,0001683553,2022-03-18,85293,0000921895-22-000996,0000921895-22-000996,ok,full,0.0,,,,,0,0,0,0,0,0,
19993,0001683553,2022-12-20,92468,0001213900-23-000847,0001213900-23-000847,ok,full,0.0,,,,,0,0,0,0,0,0,
19993,0001683553,2023-10-02,19969,0000895345-23-000577,0000895345-23-000577,ok,full,0.0,,,,,0,0,0,0,0,0,
19993,0001683553,2024-12-13,15433,0001437749-24-038167,0001437749-24-038167,ok,full,0.0,,,,,0,0,0,0,0,0,
16676,0001691337,2022-12-31,58836,0001587987-23-000044,0001587987-23-000044,ok,full,0.0,,,,,0,0,0,0,1,1,2022-08-12
18960,0001692830,2023-05-29,20788,0000897069-23-000695,0000897069-23-000695,ok,full,1.0,2023-06-08,8-K,A,0001193125-23-163082,1,0,0,0,1,1,2023-05-05
16667,0001693256,2022-04-14,17073,0000899140-22-000470,0000899140-22-000470,ok,full,0.0,,,,,0,0,0,0,0,0,
17270,0001697851,2022-04-01,84607,0001062993-22-010017,0001062993-22-010017,ok,full,0.0,,,,,0,0,0,0,0,0,
17270,0001697851,2024-06-21,19416,0001011438-24-000386,0001011438-24-000386,ok,full,0.0,,,,,0,0,0,0,0,0,
17044,0001701108,2022-06-01,17134,0000921895-22-001894,0000921895-22-001894,ok,full,0.0,,,,,0,0,0,0,0,0,
19176,0001701541,2023-01-19,82526,0000921895-23-000151,0000921895-23-000151,ok,full,0.0,,,,,0,0,0,0,0,0,
16753,0001702780,2024-04-01,88742,0001493152-24-013789,0001493152-24-013789,ok,full,0.0,,,,,0,0,0,0,0,0,
18257,0001710340,2023-01-19,82526,0000921895-23-000151,0000921895-23-000151,ok,full,0.0,,,,,0,0,0,0,0,0,
18257,0001710340,2024-12-13,19939,0001373604-24-000114,0001373604-24-000114,ok,full,0.0,,,,,0,0,0,0,0,0,
17039,0001710366,2022-11-21,18224,0000921895-22-003146,0000921895-22-003146,ok,full,0.0,,,,,0,0,0,0,0,0,
18406,0001711754,2022-12-12,23065,0001493152-22-036342,0001493152-22-036342,ok,full,0.0,,,,,0,0,0,0,0,0,
17125,0001714899,2024-03-28,19585,0001104659-24-041578,0001104659-24-041578,ok,full,0.0,,,,,0,0,0,0,0,0,
17695,0001718108,2022-01-24,83950,0001213900-22-004782,0001213900-22-004782,ok,full,0.0,,,,,0,0,0,0,0,0,
17245,0001719489,2022-06-01,16308,0000921895-22-001859,0000921895-22-001859,ok,full,0.0,,,,,0,0,0,0,0,0,
92589,0001720250,2022-08-09,20310,0001213900-22-049693,0001213900-22-049693,ok,full,0.0,,,,,0,0,0,0,0,0,
19016,0001720725,2022-02-03,15056,0000902664-22-001112,0000902664-22-001112,ok,full,1.0,2022-11-07,SC TO-C,A+B,0001193125-22-279260,6,0,0,2,0,0,
17368,0001722010,2022-11-14,89038,0000897069-22-000616,0000897069-22-000616,ok,full,0.0,,,,,0,0,0,0,0,0,
18133,0001722964,2023-03-08,19986,0001193805-23-000359,0001193805-23-000359,ok,full,0.0,,,,,0,0,0,0,0,0,
82702,0001723128,2022-09-21,17948,0001072613-22-000578,0001072613-22-000578,ok,full,0.0,,,,,0,0,0,0,0,0,
17677,0001726173,2022-07-19,14258,0001013594-22-000528,0001013594-22-000528,ok,full,0.0,,,,,0,0,0,0,0,0,
19460,0001726711,2023-08-22,13965,0001213900-23-072694,0001213900-23-072694,ok,full,,,,,,0,0,1,4,0,0,
18064,0001727263,2024-10-14,19565,0000902664-24-005919,0000902664-24-005919,ok,full,0.0,,,,,0,0,0,0,0,0,
17887,0001728688,2024-08-30,16630,0000921895-24-002101,0000921895-24-002101,ok,full,0.0,,,,,0,0,0,0,0,0,
17919,0001728951,2024-11-20,13439,0001193805-24-001416,0001193805-24-001416,ok,full,0.0,,,,,0,0,0,0,0,0,
17977,0001731348,2024-04-30,90423,0000038777-24-000072,0000038777-24-000072,ok,full,0.0,,,,,0,0,0,0,0,1,2021-03-12
19026,0001733413,2023-05-29,20788,0000897069-23-000695,0000897069-23-000695,ok,full,0.0,,,,,0,0,0,0,0,0,
19026,0001733413,2023-09-05,21065,0001140361-23-044177,0001140361-23-044177,ok,full,0.0,,,,,0,0,0,0,0,0,
58334,0001733998,2022-10-16,20246,0001104659-22-111608,0001104659-22-111608,ok,full,0.0,,,,,0,0,0,0,0,0,
58334,0001733998,2024-10-01,18368,0001749723-24-000095,0001749723-24-000095,ok,full,0.0,,,,,0,0,0,0,0,0,
18049,0001734342,2022-02-11,86287,0001104659-22-023678,0001104659-22-023678,ok,full,0.0,,,,,0,0,0,0,1,1,2021-11-19
18137,0001737287,2023-07-28,49488,0001140361-23-038327,0001140361-23-038327,ok,full,0.0,,,,,0,0,0,0,0,1,2022-04-14
18137,0001737287,2024-02-22,16668,0000935836-24-000244,0000935836-24-000244,ok,full,0.0,,,,,0,0,0,0,0,1,2022-04-14
18215,0001742927,2023-03-08,19986,0001193805-23-000359,0001193805-23-000359,ok,full,0.0,,,,,0,0,0,0,0,0,
18215,0001742927,2023-08-04,19568,0001123292-23-000096,0001123292-23-000096,ok,full,0.0,,,,,0,0,0,0,0,0,
18215,0001742927,2024-05-15,14991,0001104659-24-064358,0001104659-24-064358,ok,full,0.0,,,,,0,0,0,0,0,0,
18725,0001746618,2022-05-18,89394,0000921895-22-001834,0000921895-22-001834,ok,full,0.0,,,,,0,0,0,0,0,0,
14985,0001748824,2022-02-23,14601,0000921895-22-000769,0000921895-22-000769,ok,full,0.0,,,,,0,0,0,0,1,1,2021-11-04
20058,0001750284,2022-07-05,16104,0000947871-22-000750,0000947871-22-000750,ok,full,0.0,,,,,0,0,0,0,0,0,
20058,0001750284,2022-12-12,23065,0001493152-22-036342,0001493152-22-036342,ok,full,0.0,,,,,0,0,0,0,0,0,
17117,0001750735,2023-05-05,15539,0001104659-23-060964,0001104659-23-060964,ok,full,0.0,,,,,0,0,0,0,0,0,
17117,0001750735,2024-03-18,22302,0000897069-24-000736,0000897069-24-000736,ok,full,0.0,,,,,0,0,0,0,0,0,
17117,0001750735,2024-08-19,79734,0001013594-24-000674,0001013594-24-000674,ok,full,0.0,,,,,0,0,0,0,0,0,
19011,0001751876,2022-08-16,92091,0001437749-22-021511,0001437749-22-021511,ok,full,0.0,,,,,0,0,0,0,0,0,
18910,0001757073,2022-08-10,92220,0000914121-22-004079,0000914121-22-004079,ok,full,0.0,,,,,0,0,0,0,0,0,
19004,0001759138,2022-09-13,19954,0001072613-22-000568,0001072613-22-000568,ok,full,0.0,,,,,0,0,0,0,0,0,
19004,0001759138,2024-04-30,90423,0000038777-24-000072,0000038777-24-000072,ok,full,0.0,,,,,0,0,0,0,0,0,
18539,0001759631,2022-11-11,19224,0001085146-22-004149,0001085146-22-004149,ok,full,0.0,,,,,0,0,0,0,0,0,
18715,0001759774,2022-04-12,12828,0000899140-22-000462,0000899140-22-000462,ok,full,0.0,,,,,0,0,0,0,0,0,
19022,0001762303,2022-09-27,85013,0001214659-22-011815,0001214659-22-011815,ok,full,0.0,,,,,0,0,0,0,0,0,
19022,0001762303,2024-03-05,22220,0001193805-24-000342,0001193805-24-000342,ok,full,0.0,,,,,0,0,0,0,0,0,
19479,0001763950,2022-07-14,20630,0001193805-22-001110,0001193805-22-001110,ok,full,0.0,,,,,0,0,0,0,0,0,
18856,0001767258,2024-10-07,92029,0000902664-24-005842,0000902664-24-005842,ok,full,0.0,,,,,0,0,0,0,0,0,
13918,0001768224,2023-07-28,49488,0001140361-23-038327,0001140361-23-038327,ok,full,0.0,,,,,0,0,0,0,0,0,
18915,0001768267,2022-08-22,89167,0000921895-22-002603,0000921895-22-002603,ok,full,0.0,,,,,0,0,0,0,0,0,
18915,0001768267,2023-02-10,17382,0000921895-23-000588,0000921895-23-000588,ok,full,0.0,,,,,0,0,0,0,0,0,
21664,0001770236,2022-07-26,15374,0001214659-22-009648,0001214659-22-009648,ok,full,0.0,,,,,0,0,0,0,0,0,
21664,0001770236,2023-02-09,22252,0001140361-23-005544,0001140361-23-005544,ok,full,0.0,,,,,0,0,0,0,0,0,
21664,0001770236,2023-05-02,22281,0001213900-23-045646,0001213900-23-045646,ok,full,0.0,,,,,0,0,0,0,0,0,
27983,0001770450,2023-09-08,81241,0001104659-23-100860,0001104659-23-100860,ok,full,0.0,,,,,0,0,0,0,0,0,
18777,0001771917,2023-03-09,88159,0000902664-23-002313,0000902664-23-002313,ok,full,1.0,2023-12-22,8-K,A,0001193125-23-302210,3,0,0,0,0,0,
18898,0001772177,2024-08-08,22085,0000921895-24-001846,0000921895-24-001846,ok,full,0.0,,,,,0,0,0,0,0,0,
21551,0001775194,2023-05-24,19592,0001213900-23-045856,0001213900-23-045856,ok,full,0.0,,,,,0,0,0,0,0,0,
21551,0001775194,2024-10-11,24809,0001419502-24-000002,0001419502-24-000002,ok,full,0.0,,,,,0,0,0,0,0,0,
18907,0001775625,2021-12-29,21321,0001213900-22-001360,0001213900-22-001360,ok,full,0.0,,,,,0,0,0,0,0,0,
20146,0001777835,2021-12-31,19592,0001213900-22-006966,0001213900-22-006966,ok,full,0.0,,,,,0,0,0,0,1,1,2021-05-27
20146,0001777835,2022-09-12,84007,0000904853-22-000002,0000904853-22-000002,ok,full,0.0,,,,,0,0,0,0,0,1,2021-05-27
18997,0001781983,2022-05-22,21939,0001493152-22-015556,0001493152-22-015556,ok,full,0.0,,,,,0,0,0,0,0,0,
18997,0001781983,2022-12-20,92468,0001213900-23-000847,0001213900-23-000847,ok,full,0.0,,,,,0,0,0,0,0,0,
18997,0001781983,2023-09-05,21065,0001140361-23-044177,0001140361-23-044177,ok,full,0.0,,,,,0,0,0,0,0,0,
18997,0001781983,2024-05-22,11292,0001744329-24-000003,0001744329-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
19196,0001784535,2022-08-23,15087,0001213900-22-051125,0001213900-22-051125,ok,full,0.0,,,,,0,0,0,0,0,0,
19196,0001784535,2023-08-03,16999,0001213900-23-066230,0001213900-23-066230,ok,full,0.0,,,,,0,0,0,0,0,0,
19196,0001784535,2024-08-09,89387,0001665159-24-000001,0001665159-24-000001,ok,full,0.0,,,,,0,0,0,0,0,0,
23252,0001784970,2024-02-27,20726,0001594543-24-000003,0001594543-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
23252,0001784970,2024-11-13,83391,0001095449-24-000098,0001095449-24-000098,ok,full,0.0,,,,,0,0,0,0,0,0,
19037,0001786117,2022-10-30,89611,0000921895-22-002925,0000921895-22-002925,ok,full,0.0,,,,,0,0,0,0,0,0,
19225,0001786248,2022-10-30,89611,0000921895-22-002925,0000921895-22-002925,ok,full,0.0,,,,,0,0,0,0,0,0,
19225,0001786248,2023-08-11,15072,0000921895-23-001902,0000921895-23-001902,ok,full,0.0,,,,,0,0,0,0,0,0,
19225,0001786248,2024-05-21,14268,0001398344-24-009941,0001398344-24-009941,ok,full,0.0,,,,,0,0,0,0,0,0,
19225,0001786248,2024-10-29,90755,0000902664-24-006230,0000902664-24-006230,ok,full,0.0,,,,,0,0,0,0,0,0,
19807,0001786842,2022-01-06,77447,0000950127-22-000003,0000950127-22-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
19251,0001787297,2022-02-03,15056,0000902664-22-001112,0000902664-22-001112,ok,full,0.0,,,,,0,0,0,0,0,0,
19251,0001787297,2023-02-13,90400,0001213900-23-010961,0001213900-23-010961,ok,full,0.0,,,,,0,0,0,0,0,0,
19251,0001787297,2023-05-11,15433,0000921895-23-001309,0000921895-23-001309,ok,full,0.0,,,,,0,0,0,0,0,0,
19184,0001787306,2024-02-22,16668,0000935836-24-000244,0000935836-24-000244,ok,full,0.0,,,,,0,0,0,0,1,1,2024-01-11
22204,0001789940,2024-08-08,22085,0000921895-24-001846,0000921895-24-001846,ok,full,0.0,,,,,0,0,0,0,0,0,
21732,0001790340,2023-10-04,12577,0001140361-23-048351,0001140361-23-048351,ok,full,0.0,,,,,0,0,0,0,0,0,
21732,0001790340,2024-03-25,17358,0000902664-24-002747,0000902664-24-002747,ok,full,0.0,,,,,0,0,0,0,0,0,
19331,0001793229,2023-05-09,90989,0000921895-23-001235,0000921895-23-001235,ok,full,0.0,,,,,0,0,0,0,0,0,
19404,0001794669,2022-09-26,90276,0001140361-22-035866,0001140361-22-035866,ok,full,0.0,,,,,0,0,0,0,0,0,
20172,0001794905,2022-11-10,88203,0001493152-22-033146,0001493152-22-033146,ok,full,0.0,,,,,0,0,0,0,0,1,2021-07-16
19401,0001796129,2022-10-21,18427,0000921895-22-002849,0000921895-22-002849,ok,full,0.0,,,,,0,0,0,0,0,0,
19401,0001796129,2023-02-13,13111,0001062993-23-003537,0001062993-23-003537,ok,full,0.0,,,,,0,0,0,0,0,0,
19601,0001798100,2023-05-10,13537,0001104659-23-058700,0001104659-23-058700,ok,full,0.0,,,,,0,0,0,0,0,0,
19831,0001799788,2023-10-02,19969,0000895345-23-000577,0000895345-23-000577,ok,full,0.0,,,,,0,0,0,0,0,0,
19462,0001801777,2022-02-03,15056,0000902664-22-001112,0000902664-22-001112,ok,full,0.0,,,,,0,0,0,0,0,0,
19462,0001801777,2022-04-04,12577,0000950142-22-001358,0000950142-22-001358,ok,full,0.0,,,,,0,0,0,0,0,0,
19811,0001807166,2024-03-31,81869,0000944480-24-000039,0000944480-24-000039,ok,full,0.0,,,,,0,0,0,0,0,0,
19811,0001807166,2024-11-13,83391,0001095449-24-000098,0001095449-24-000098,ok,full,0.0,,,,,0,0,0,0,0,0,
23415,0001807887,2023-06-26,19352,0001140361-23-033518,0001140361-23-033518,ok,full,0.0,,,,,0,0,0,0,0,0,
10517,0001808834,2022-08-22,89167,0000921895-22-002603,0000921895-22-002603,ok,full,0.0,,,,,0,0,0,0,1,1,2021-11-03
10517,0001808834,2022-11-29,81222,0001193805-22-001682,0001193805-22-001682,ok,full,0.0,,,,,0,0,0,0,0,1,2021-11-03
10517,0001808834,2023-02-10,17382,0000921895-23-000588,0000921895-23-000588,ok,full,0.0,,,,,0,0,0,0,0,1,2021-11-03
10517,0001808834,2024-03-25,21927,0001140361-24-017051,0001140361-24-017051,ok,full,0.0,,,,,0,0,0,0,0,1,2021-11-03
19542,0001810182,2023-05-24,21089,0001214659-23-008178,0001214659-23-008178,ok,full,0.0,,,,,0,0,0,0,0,0,
19542,0001810182,2024-02-15,23432,0001072613-24-000265,0001072613-24-000265,ok,full,0.0,,,,,0,0,0,0,0,0,
20574,0001814140,2023-06-21,82848,0001493152-23-025154,0001493152-23-025154,ok,full,1.0,2023-06-30,DEFM14A,A,0001437749-23-019040,2,0,0,0,0,0,
20796,0001819411,2024-03-25,17358,0000902664-24-002747,0000902664-24-002747,ok,full,0.0,,,,,0,0,0,0,0,0,
20059,0001823239,2023-08-22,14467,0001140361-23-042206,0001140361-23-042206,ok,full,0.0,,,,,0,0,0,0,0,0,
20602,0001823383,2022-02-04,19602,0000950142-22-000628,0000950142-22-000628,ok,full,1.0,2022-05-12,DEFM14A,A,0001493152-22-012965,1,0,0,2,1,1,2022-01-04
20443,0001824888,2022-07-27,89317,0001010549-22-000187,0001010549-22-000187,ok,full,0.0,,,,,0,0,0,0,0,0,
23268,0001825452,2023-07-31,15662,0001104659-23-089712,0001104659-23-089712,ok,full,0.0,,,,,0,0,0,0,0,0,
20818,0001826671,2023-03-23,20818,0001213900-23-026269,0001213900-23-026269,ok,full,0.0,,,,,0,0,0,0,0,0,
20818,0001826671,2023-08-08,46834,0001062993-23-016502,0001062993-23-016502,ok,full,0.0,,,,,0,0,0,0,0,0,
20280,0001826892,2022-02-14,89445,0001104659-22-026456,0001104659-22-026456,ok,full,0.0,,,,,0,0,0,0,0,0,
20280,0001826892,2023-08-04,19568,0001123292-23-000096,0001123292-23-000096,ok,full,0.0,,,,,0,0,0,0,0,0,
20280,0001826892,2024-03-06,13798,0001213900-24-025263,0001213900-24-025263,ok,full,0.0,,,,,0,0,0,0,0,0,
22800,0001829322,2023-02-24,80014,0001193805-23-000307,0001193805-23-000307,ok,full,1.0,2023-12-28,DEFM14A,A,0001213900-23-099048,1,0,0,4,1,1,2022-10-28
21026,0001832332,2023-01-04,19556,0000919574-23-000087,0000919574-23-000087,ok,full,0.0,,,,,0,0,0,0,0,0,
20844,0001832415,2022-04-07,19948,0001140361-22-014899,0001140361-22-014899,ok,full,0.0,,,,,0,0,0,0,1,1,2021-11-03
20996,0001835378,2022-07-19,21737,0001140361-22-027287,0001140361-22-027287,ok,full,0.0,,,,,0,0,0,0,0,0,
21120,0001837686,2022-02-22,88174,0001193805-22-000401,0001193805-22-000401,ok,full,0.0,,,,,0,0,0,0,0,0,
21120,0001837686,2023-05-25,85177,0001085146-23-002486,0001085146-23-002486,ok,full,0.0,,,,,0,0,0,0,0,0,
21123,0001841156,2021-12-30,18573,0000921895-22-000839,0000921895-22-000839,ok,full,0.0,,,,,0,0,0,0,0,0,
21123,0001841156,2023-04-14,87227,0000921895-23-000931,0000921895-23-000931,ok,full,0.0,,,,,0,0,0,0,0,0,
20831,0001841873,2023-03-03,20953,0001213900-23-040864,0001213900-23-040864,ok,full,0.0,,,,,0,0,0,0,0,0,
22196,0001842952,2022-05-22,21939,0001493152-22-015556,0001493152-22-015556,ok,full,0.0,,,,,0,0,0,0,0,0,
22196,0001842952,2024-03-26,18217,0001493152-24-013076,0001493152-24-013076,ok,full,0.0,,,,,0,0,0,0,0,0,
21372,0001856314,2024-10-14,19565,0000902664-24-005919,0000902664-24-005919,ok,full,0.0,,,,,0,0,0,0,0,0,
22301,0001856365,2024-02-07,90718,0001999371-24-001967,0001999371-24-001967,ok,full,0.0,,,,,0,0,0,0,0,0,
22245,0001860782,2022-02-14,89445,0001104659-22-026456,0001104659-22-026456,ok,full,0.0,,,,,0,0,0,0,0,0,
22003,0001863105,2022-12-08,20195,0001193125-22-307453,0001193125-22-307453,ok,full,1.0,2023-10-23,8-K,A,0001193125-23-260915,2,0,0,0,0,0,
22296,0001867066,2022-05-19,93339,0000902664-22-003090,0000902664-22-003090,ok,full,0.0,,,,,0,0,0,0,0,0,
22296,0001867066,2023-06-02,21939,0001213900-23-047253,0001213900-23-047253,ok,full,0.0,,,,,0,0,0,0,0,0,
22092,0001867072,2022-09-26,90276,0001140361-22-035866,0001140361-22-035866,ok,full,0.0,,,,,0,0,0,0,0,0,
22343,0001872525,2022-07-22,16173,0001013594-22-000547,0001013594-22-000547,ok,full,0.0,,,,,0,0,0,0,0,0,
24591,0001873875,2024-05-22,11292,0001744329-24-000003,0001744329-24-000003,ok,full,0.0,,,,,0,0,0,0,0,0,
24591,0001873875,2024-10-14,24814,0001520138-24-000357,0001520138-24-000357,ok,full,0.0,,,,,0,0,0,0,0,0,
22671,0001881592,2024-04-18,92807,0001437749-24-012669,0001437749-24-012669,ok,full,0.0,,,,,0,0,0,0,0,0,
23513,0001886894,2023-07-24,87508,0001493152-23-025513,0001493152-23-025513,ok,full,0.0,,,,,0,0,0,0,0,0,
22776,0001892322,2023-07-24,87508,0001493152-23-025513,0001493152-23-025513,ok,full,0.0,,,,,0,0,0,0,0,0,
23062,0001894954,2022-07-13,18670,0001493152-22-019850,0001493152-22-019850,ok,full,0.0,,,,,0,0,0,0,0,0,
23062,0001894954,2023-08-17,84607,0000921895-23-002068,0000921895-23-002068,ok,full,0.0,,,,,0,0,0,0,0,0,
23731,0001895618,2024-03-31,81869,0000944480-24-000039,0000944480-24-000039,ok,full,0.0,,,,,0,0,0,0,0,0,
23223,0001914605,2023-06-01,88984,0001137547-23-000062,0001137547-23-000062,ok,full,0.0,,,,,0,0,0,0,0,0,
23223,0001914605,2024-02-07,90718,0001999371-24-001967,0001999371-24-001967,ok,full,0.0,,,,,0,0,0,0,0,0,
23509,0001921865,2023-08-08,20588,0001104659-23-093555,0001104659-23-093555,ok,full,0.0,,,,,0,0,0,0,0,0,
24079,0001946563,2024-09-24,22767,0001213900-24-084092,0001213900-24-084092,ok,full,0.0,,,,,0,0,0,0,0,0,
24286,0001951276,2024-08-19,79734,0001013594-24-000674,0001013594-24-000674,ok,full,0.0,,,,,0,0,0,0,0,0,
